timestamp,vibration_level,temperature_C,pressure_PSI,flow_rate_m3h,failure
2024-01-02 04:00:00,0.43076992431388256,73.05776777742564,104.74561104630249,47.12031822199685,0
2024-01-02 05:00:00,0.469333228304747,64.87307651093172,95.00143436875426,52.26208541816934,0
2024-01-02 06:00:00,0.4273530255095904,66.09227609519486,109.30649673961688,32.85351453648596,1
2024-01-02 07:00:00,0.6476920354011055,62.362295645325815,93.68715940243932,48.692848451063156,0
2024-01-02 08:00:00,0.521274190615068,71.20785787355207,102.77580201025627,51.95420810758909,0
2024-01-02 09:00:00,0.41802837340562615,73.33456557225841,99.425408349472,43.45483057836804,0
2024-01-02 10:00:00,0.5758273460086745,66.5128879137927,111.3853998448218,46.89337357419201,0
2024-01-02 11:00:00,0.35931895261988156,76.01263507817166,129.89749528970287,52.00371397919643,1
2024-01-02 12:00:00,0.524842118268577,63.868721318729456,105.68877267289633,47.42358364355812,0
2024-01-02 13:00:00,0.3085115881405562,62.18179283568402,98.5842836285109,52.32102307819386,0
2024-01-02 14:00:00,0.3881026036777148,68.89933302688448,96.5121052373769,45.067487779235755,0
2024-01-02 15:00:00,0.5134105470841158,73.07161856120383,81.77680409989765,52.99059688932533,0
2024-01-02 16:00:00,0.610300947954703,79.27306879373896,98.56950497442872,54.382650303666985,0
2024-01-02 17:00:00,0.556049288301579,69.490311398716,96.8029208612417,51.51888508915132,0
2024-01-02 18:00:00,0.46556092510581826,71.95360408546057,95.76919201315205,45.49059189064685,0
2024-01-02 19:00:00,0.42489327323498205,69.9735797898144,99.38325794906363,51.18808016986707,0
2024-01-02 20:00:00,0.36162382457637426,70.71203490204823,86.3125310615432,51.163540992731384,0
2024-01-02 21:00:00,0.45822175538449034,74.7685355797667,111.03143818613371,38.83885630757187,1
2024-01-02 22:00:00,0.4487514297417487,70.87164954036096,99.70153995124087,55.10786215503367,0
2024-01-02 23:00:00,0.6435783849000359,61.01905864514009,101.68211101141075,49.13175181848387,0
2024-01-03 00:00:00,0.557735821092202,77.45163548678404,99.82235984195738,52.52896245046107,0
2024-01-03 01:00:00,0.3016883623710806,76.49144577644486,104.0482538029677,53.93505940626345,0
2024-01-03 02:00:00,0.5565341737977046,67.42338321095468,110.86992485468868,43.58277549652264,0
2024-01-03 03:00:00,0.4673461062375509,72.49241572058526,96.45108224253944,45.61901499720202,0
2024-01-03 04:00:00,0.44622420996560636,73.16347883913062,91.3133589555185,48.28143663868616,0
2024-01-03 05:00:00,0.5305357117083377,69.64831573952874,93.74962577374653,45.9819124933667,0
2024-01-03 06:00:00,0.6494870399591927,67.33512466980874,85.14411654298809,60.00926969418012,0
2024-01-03 07:00:00,0.5777091895781332,68.49691708475295,94.01207932875823,46.436679705598706,0
2024-01-03 08:00:00,0.3841056125927423,68.48236029421933,97.7355729101553,45.247114667516925,0
2024-01-03 09:00:00,0.4542893534421854,75.96728478370976,104.53032336386516,53.35625210528068,0
2024-01-03 10:00:00,0.5565528873180718,72.21669733779908,98.98629152265045,45.49619437606156,0
2024-01-03 11:00:00,0.6309339091390578,65.456419687238,101.78979939255261,49.765867470435765,0
2024-01-03 12:00:00,0.45842093610693735,71.90947251293854,107.10050020320114,50.907269632555156,0
2024-01-03 13:00:00,0.46681283488450676,57.21528092387576,95.64319609594294,48.50226049901416,0
2024-01-03 14:00:00,0.40488514196450925,75.62115469451618,103.41763663595759,49.466640627030124,0
2024-01-03 15:00:00,0.39975509771931966,61.986120934903354,96.71345740303204,47.57635333351351,0
2024-01-03 16:00:00,0.5822052874512899,69.27475826856464,102.71161159673966,42.06706876134397,0
2024-01-03 17:00:00,0.6279595347391659,63.21418313742137,91.36316082607966,54.079892692552775,0
2024-01-03 18:00:00,0.5540383245680199,62.439306467724236,72.07885972296981,59.602087424238064,0
2024-01-03 19:00:00,0.5624923937584215,74.83597274236165,93.47674791962561,47.331606730503346,0
2024-01-03 20:00:00,0.49962728711541243,68.23782996997741,115.74499992810432,51.197782493175076,0
2024-01-03 21:00:00,0.4313177021217648,72.791934389695,106.48591928007072,54.70426659270365,0
2024-01-03 22:00:00,0.5455788098671647,73.43027565548927,108.20174799642388,44.24268922571367,0
2024-01-03 23:00:00,0.6109187674725081,74.30600234382018,114.19873752740034,60.38955912081776,0
2024-01-04 00:00:00,0.5406018593106897,69.31445462503301,100.37370196296858,51.764552264691986,0
2024-01-04 01:00:00,0.6622316201688181,65.2088250362518,99.77350669047867,58.427821617439065,0
2024-01-04 02:00:00,0.28074682991981126,76.83906580527945,90.85591473781949,43.151565681621655,0
2024-01-04 03:00:00,0.5794619890598909,65.92184042077227,101.48436170954052,60.69587071910054,0
2024-01-04 04:00:00,0.5890018839893825,60.26509843389545,109.79102055917434,55.43916298425708,0
2024-01-04 05:00:00,0.44210531243004647,69.21966604759065,107.63104708627566,52.76905966363795,0
2024-01-04 06:00:00,0.5060187191740212,77.14184528686351,98.78075085471455,51.053576784927124,0
2024-01-04 07:00:00,0.3211950198010843,75.94347157038506,90.83201933912068,48.45572029194032,0
2024-01-04 08:00:00,0.48596310172318785,70.93454391808638,98.25898111642324,54.56091332793484,0
2024-01-04 09:00:00,0.5359408031411217,68.08087454620768,110.26580549010411,51.58660980313371,0
2024-01-04 10:00:00,0.6010301060414973,70.33699317731407,82.59550442501191,42.73229658857395,0
2024-01-04 11:00:00,0.454426931238513,77.54380965516928,80.86204470512727,42.197103167011164,0
2024-01-04 12:00:00,0.4344419905371354,72.23621066467412,95.96922174777112,48.26200901903771,0
2024-01-04 13:00:00,0.44792411149243616,76.07981102484516,84.86431594525394,50.10384962971299,0
2024-01-04 14:00:00,0.6310885429119608,75.86584596988921,92.94923240213811,52.08795242919461,0
2024-01-04 15:00:00,0.5712590273642912,70.93740628967605,99.67689205790415,56.20999877960496,0
2024-01-04 16:00:00,0.4130655830920197,68.15358083811978,91.30389228906306,37.17687900632803,0
2024-01-04 17:00:00,0.5567101340564345,68.85521770642218,114.51174735834685,50.78496814743647,0
2024-01-04 18:00:00,0.515454544789311,68.85016048846698,98.64479717969309,40.31502011868888,0
2024-01-04 19:00:00,0.5820076505581778,69.70879766931941,109.69272340992443,55.81320897487106,0
2024-01-04 20:00:00,0.4097925449562364,73.96478019733917,107.37104418505236,49.02397980500364,0
2024-01-04 21:00:00,0.46191212470304804,69.11643744470405,92.24450951929447,51.47106932533566,0
2024-01-04 22:00:00,0.46996430427163666,72.39191746706405,109.05728508183019,47.84640020523148,0
2024-01-04 23:00:00,0.3535387087570688,68.7859237776329,96.15195128346753,53.53587214217258,0
2024-01-05 00:00:00,0.5707324602655047,70.77922713438146,105.2833685590879,55.49490543663946,0
2024-01-05 01:00:00,0.5314248551220234,60.64293546986299,90.2183255482406,52.83703785742202,0
2024-01-05 02:00:00,0.4737163021964937,72.9845279715637,90.70846693759286,52.58266038030913,0
2024-01-05 03:00:00,0.48764734084085365,72.95590833654788,105.70239672469663,53.41648141075968,0
2024-01-05 04:00:00,0.33573163072234075,74.28725379615544,105.37415401910646,46.51966599098048,0
2024-01-05 05:00:00,0.44626532245694195,55.70761275088427,91.31439934126244,55.09412177166739,0
2024-01-05 06:00:00,0.5067707192760659,79.24646072877995,87.43391436509597,59.63418105909349,0
2024-01-05 07:00:00,0.41651319526932223,69.72402327692367,106.96809029794682,56.349485396012106,0
2024-01-05 08:00:00,0.43668586376874624,75.99938941807447,91.35460898338958,48.96573755667624,0
2024-01-05 09:00:00,0.5432144357892905,65.99398306388171,115.76771789528709,49.616120122939456,0
2024-01-05 10:00:00,0.6753235878010825,71.50540421163655,90.18029585788796,44.266464819370256,0
2024-01-05 11:00:00,0.5279830781921044,65.47187502319792,109.25736735240493,52.32304299851058,0
2024-01-05 12:00:00,0.5367054970358991,68.21649470467979,100.13113928493763,48.4721291070735,0
2024-01-05 13:00:00,0.5043213939336924,80.39425141160442,105.24572409729137,38.5847859565178,0
2024-01-05 14:00:00,0.2964225986748685,70.24896690725352,94.38660055304172,44.356621691210584,0
2024-01-05 15:00:00,0.5067906035590293,71.03904952521484,101.53763623610264,49.7513526414747,0
2024-01-05 16:00:00,0.4918441947187144,73.5871684541725,97.67576141689192,47.24527362288281,0
2024-01-05 17:00:00,0.7554149001108733,73.05385437827695,96.31527929680733,42.193209525641144,0
2024-01-05 18:00:00,0.4574189015751257,73.26757889517161,115.00413867725294,51.25231178690165,0
2024-01-05 19:00:00,0.5216427086107773,74.25514311284087,92.31043589200883,50.44165256672723,0
2024-01-05 20:00:00,0.49095934364975796,83.39049538693149,103.05298519126833,48.3259337470215,0
2024-01-05 21:00:00,0.4081634464659251,69.627654569846,90.35462737402095,48.76169027224743,0
2024-01-05 22:00:00,0.5971908874439769,71.86429735567458,78.13060505692499,55.78229082223831,0
2024-01-05 23:00:00,0.5940644369324813,75.56543022442199,102.48529081289735,58.71219095507962,0
2024-01-06 00:00:00,0.5610113494254823,75.68077908058383,123.88611675637749,46.69904421972845,1
2024-01-06 01:00:00,0.3672830076513912,73.6301956563684,107.75131945044492,46.86827109144236,0
2024-01-06 02:00:00,0.6555386214478836,74.4624565542572,97.76030430834375,51.392170296179536,0
2024-01-06 03:00:00,0.3369667974022341,64.51216799080947,97.65650518201235,44.861275572374204,0
2024-01-06 04:00:00,0.5599968719682518,79.28458801256102,99.70934597565686,47.70679462929557,0
2024-01-06 05:00:00,0.7097609264191885,63.83989231344201,105.70189316754977,53.00231109641686,0
2024-01-06 06:00:00,0.4210805105402328,69.42232391952852,93.20458391865246,38.264525730706794,0
2024-01-06 07:00:00,0.47335712049008216,66.63306926233359,114.74808084645294,55.75378720861654,0
2024-01-06 08:00:00,0.49653188755282546,69.65368885996332,108.9201951210811,51.45118911665937,0
2024-01-06 09:00:00,0.46345716026496175,72.48204403464028,107.15915314630466,49.753257893842445,0
2024-01-06 10:00:00,0.40518281010480495,70.97767190653992,106.14383526300502,51.63579091622349,0
2024-01-06 11:00:00,0.4993073915180954,70.29933721704975,101.96840868796873,50.74346645738413,0
2024-01-06 12:00:00,0.3746048560119368,75.68422484624517,111.80477535067854,42.89226025820847,0
2024-01-06 13:00:00,0.5544600000282979,71.45330759930879,103.28914706947445,57.18176768600163,0
2024-01-06 14:00:00,0.4365772783697686,70.9809818469034,97.20910585427825,51.71666199287775,0
2024-01-06 15:00:00,0.6191947711120248,73.01951339387354,96.69869757805093,54.82402859504846,0
2024-01-06 16:00:00,0.42605960104367463,75.67180966539667,104.39374079618449,53.854714071104084,0
2024-01-06 17:00:00,0.4841508227318341,64.38147416833975,120.24279906150132,43.92555626620652,0
2024-01-06 18:00:00,0.5266605535324066,74.02407214100744,91.8722084023907,52.97033061612244,0
2024-01-06 19:00:00,0.4014280889208049,73.62479855977915,80.8005838521584,49.555950928551475,0
2024-01-06 20:00:00,0.5695637076101598,69.43109176642706,103.38720121416468,54.823995917281835,0
2024-01-06 21:00:00,0.5628474751826328,78.04429668183954,99.6054211228714,38.95400280660237,1
2024-01-06 22:00:00,0.30911900865696323,69.17213912396778,102.71890988213306,48.40894940066439,0
2024-01-06 23:00:00,0.572234528743526,73.02639949147643,104.18525000156606,46.01605392746763,0
2024-01-07 00:00:00,0.4539622613014719,67.16303091705072,97.1131598047294,48.5800449358822,0
2024-01-07 01:00:00,0.5818761066546027,71.96343368844917,112.37138311745524,55.14176765257449,0
2024-01-07 02:00:00,0.32269117091267197,61.98904828112901,84.9368739112088,47.3847789547031,0
2024-01-07 03:00:00,0.32375417014648883,60.68794667003811,89.30282115223527,46.80592976673352,0
2024-01-07 04:00:00,0.5596534843006981,81.0658640785999,95.52347449467497,46.6811383781115,0
2024-01-07 05:00:00,0.5264703262560867,66.31150137611273,84.58918360385907,44.85583939081304,0
2024-01-07 06:00:00,0.47555397664880983,63.80804522381693,99.60026884535498,57.14451216336964,0
2024-01-07 07:00:00,0.5664671734760518,58.6635326015917,116.88239845109865,49.21062647656677,0
2024-01-07 08:00:00,0.426339672521062,65.5489515251974,101.21500785370766,33.278989626183645,1
2024-01-07 09:00:00,0.4943379494539155,63.15729921063833,106.30963409485776,46.9614585869146,0
2024-01-07 10:00:00,0.5123123881945966,79.09719105453709,89.21974751762122,46.62618058629881,0
2024-01-07 11:00:00,0.46919706481572904,75.35290109113673,93.9544656782718,40.50324229765835,0
2024-01-07 12:00:00,0.6654279860128942,67.73822427237059,94.29011855725899,44.029841264497556,0
2024-01-07 13:00:00,0.5920549873504345,80.57848165583123,94.98418714615404,49.97021951746982,0
2024-01-07 14:00:00,0.36638970869525533,76.64781430763445,111.19887890771582,56.711296230082155,0
2024-01-07 15:00:00,0.5473471749933554,66.24088376417504,107.32065925405342,52.126938924856056,0
2024-01-07 16:00:00,0.43928672213957987,60.416312639349606,91.23230169192853,46.453246986630305,0
2024-01-07 17:00:00,0.5622817951458725,81.27705445981677,106.39372303004842,55.191650627474345,0
2024-01-07 18:00:00,0.560599433049668,63.838426522945234,106.63331387061726,46.34533245770005,0
2024-01-07 19:00:00,0.43254504769695346,59.75355550323628,108.77100885556352,45.64109160416247,0
2024-01-07 20:00:00,0.592613077235725,74.99378833169057,114.2739629538084,41.17107356456439,0
2024-01-07 21:00:00,0.5131943018289078,82.78400827685392,93.08402254151757,41.78338086997497,0
2024-01-07 22:00:00,0.5995548995810783,76.33167730938429,94.98714481131479,48.84432192392047,0
2024-01-07 23:00:00,0.6835720572955246,75.53575896896965,90.31071128682296,51.04675945314856,0
2024-01-08 00:00:00,0.4708450398151042,69.30867781268718,104.09845720734126,46.70735572679242,0
2024-01-08 01:00:00,0.44311471285714454,71.90092567663257,104.01815053953344,47.616959328163304,0
2024-01-08 02:00:00,0.4239809515943583,73.97074120890387,106.05551294247485,46.29183024724197,0
2024-01-08 03:00:00,0.44593902192458323,70.35948550286979,105.00989345916818,54.143265743213355,0
2024-01-08 04:00:00,0.47513622352357615,70.98654787773339,97.93455753453614,41.74007564227973,0
2024-01-08 05:00:00,0.5429723727423926,70.22571203030745,98.07913989236914,54.717897537962045,0
2024-01-08 06:00:00,0.5665493551384461,64.18461448909137,87.35265464872728,45.61670710736619,0
2024-01-08 07:00:00,0.5700195295636897,68.48750231303954,120.53339995694941,43.46429430058949,1
2024-01-08 08:00:00,0.5051013371216889,60.862279492586936,86.82403179077669,41.54596259342009,0
2024-01-08 09:00:00,0.6103016317553187,69.38350975900084,102.49677987256831,49.76243677909697,0
2024-01-08 10:00:00,0.4724850261293139,62.854798785856616,119.99503811320704,53.24178940533753,1
2024-01-08 11:00:00,0.7880800712313157,67.44663020602998,97.08812160437466,54.278056072635884,0
2024-01-08 12:00:00,0.6203669667697028,70.2948959482822,98.67094368493919,53.98724284854118,0
2024-01-08 13:00:00,0.4247416954592645,78.17008562486207,97.60826925990051,53.822202773443905,0
2024-01-08 14:00:00,0.3666059236184863,72.3794302588055,100.82604957021435,46.30424982283373,0
2024-01-08 15:00:00,0.5459285982930353,59.82088156891227,108.92558655311448,48.2238981655278,0
2024-01-08 16:00:00,0.4709201330661327,64.36436258728563,83.03069167897333,48.2833537651358,0
2024-01-08 17:00:00,0.6081442344468413,76.08419484331249,112.38364537289048,56.906503996675276,0
2024-01-08 18:00:00,0.6223903931801937,63.51331712006074,89.23321008279903,42.52924195301673,0
2024-01-08 19:00:00,0.48443098469499596,68.96158523462049,98.30088954930831,53.834381901045056,0
2024-01-08 20:00:00,0.42296119807949306,71.36740978605404,93.86413539857011,54.58326895423777,0
2024-01-08 21:00:00,0.3225163652686221,66.34483187899123,104.6316632076966,59.06775059009616,0
2024-01-08 22:00:00,0.41662151707727696,74.22719748131664,81.23196378823009,48.6670968729388,0
2024-01-08 23:00:00,0.5568596384126616,64.75554349161347,103.93313923373749,55.09072443366876,0
2024-01-09 00:00:00,0.5147859100509876,69.04472452793053,122.12570613357295,62.06372372807144,1
2024-01-09 01:00:00,0.33076625044258906,70.49394333408313,86.23856360362132,45.017517135824434,0
2024-01-09 02:00:00,0.4764358058498368,61.312844076148835,106.51465639909873,43.08390442587458,0
2024-01-09 03:00:00,0.5084228591986769,71.71848742176111,88.8213470074999,41.49307355852824,0
2024-01-09 04:00:00,0.4107901837884587,69.562158244645,103.24053894101364,55.894696907829044,0
2024-01-09 05:00:00,0.5222215450414797,69.3943946097058,101.71736985964291,41.043479214338696,0
2024-01-09 06:00:00,0.5400039870568512,68.95507438520605,92.9482893013863,45.05926236556188,0
2024-01-09 07:00:00,0.3987368842368415,76.24699447964214,107.25985351571617,51.559248064947205,0
2024-01-09 08:00:00,0.549513329838348,70.79585960875697,120.56702719630903,50.20960270992221,0
2024-01-09 09:00:00,0.5648319255394292,65.5948819883768,96.45317220295152,56.018621236777534,0
2024-01-09 10:00:00,0.6060839313131954,70.03104849110606,111.75652395850078,51.20828216416717,0
2024-01-09 11:00:00,0.6133137597425502,71.25238401050079,83.26957304613646,58.46119322364382,0
2024-01-09 12:00:00,0.305608648645845,68.10881585374871,92.34843321483113,47.115815187984495,0
2024-01-09 13:00:00,0.4193963349597503,70.26745283577148,102.55002046132806,46.223812674822064,0
2024-01-09 14:00:00,0.5478501034519021,67.57309225233286,111.94988256835626,41.897126085296776,0
2024-01-09 15:00:00,0.5176899783873985,68.76782753873624,107.8736025231177,54.66926500477032,0
2024-01-09 16:00:00,0.5229478557111535,66.1569440992196,95.65808496910536,57.37173140257245,0
2024-01-09 17:00:00,0.8690373661015829,77.27860387606373,98.5923364338105,52.146729384495984,1
2024-01-09 18:00:00,0.5938232331900406,63.87313125174,88.13269338410578,57.52120397676042,0
2024-01-09 19:00:00,0.5502557778311798,65.93882656879293,103.59714423940284,42.35065816076243,0
2024-01-09 20:00:00,0.5702713157135507,66.90794981721864,107.20956926247365,58.720472517213615,0
2024-01-09 21:00:00,0.5658333309664232,75.66388847706489,95.8067538644135,56.57241654887772,0
2024-01-09 22:00:00,0.4726219493120092,67.70329616039564,92.56070346080602,53.2000603451376,0
2024-01-09 23:00:00,0.6035881011089855,74.24878626237998,104.3795387834715,59.49472853415476,0
2024-01-10 00:00:00,0.4039394400124895,69.45899851532816,98.82205128183493,41.39553458536236,0
2024-01-10 01:00:00,0.4842567055744302,70.24277403992886,106.2421926082867,46.511334483472524,0
2024-01-10 02:00:00,0.4420762739542927,68.63012794555107,123.09800429724606,44.221022672518814,1
2024-01-10 03:00:00,0.5060350757799366,79.32146252031659,98.66515289301847,52.722260483320746,0
2024-01-10 04:00:00,0.7167453102078027,64.24404825947857,96.46440645405745,45.01631637652399,0
2024-01-10 05:00:00,0.3078949015364438,71.86494522882522,93.1134928712159,54.502055513336444,0
2024-01-10 06:00:00,0.5637637951698004,72.12973439008323,102.10498560941944,57.40571441726062,0
2024-01-10 07:00:00,0.28812108317718316,72.32268120956363,99.03925305855363,52.35196743458308,0
2024-01-10 08:00:00,0.45894312286957684,69.60401091185686,95.41665503351194,51.89752820214967,0
2024-01-10 09:00:00,0.6239537437778143,70.32586402961223,114.24249428783149,42.246588406655995,0
2024-01-10 10:00:00,0.500188369797003,73.05887254873753,114.75950126999555,46.78045916248122,0
2024-01-10 11:00:00,0.409459972278704,68.92239893755573,93.58130671337551,57.827060469680376,0
2024-01-10 12:00:00,0.3878187515066025,74.80962460600573,85.16437591581165,52.4637514887925,0
2024-01-10 13:00:00,0.5630136077415651,80.79077962882798,109.68889873432471,50.11950133605388,0
2024-01-10 14:00:00,0.4442915520217658,64.25531516821526,97.78926470834476,48.01456155199669,0
2024-01-10 15:00:00,0.4784558157713479,63.43702047202482,104.53301806151754,40.316555760821814,1
2024-01-10 16:00:00,0.5226975671760256,69.9487207769094,78.42134575385045,43.67829382469236,0
2024-01-10 17:00:00,0.4192232268997296,82.71883435140225,103.54396343919966,61.58994480931675,0
2024-01-10 18:00:00,0.7557916610752345,66.26885025853119,86.85695926516539,42.975632772305715,0
2024-01-10 19:00:00,0.5986580118963966,79.2411383319073,107.52438381724146,51.80371030547506,0
2024-01-10 20:00:00,0.26301980313270223,80.55701663944572,103.1496618934112,54.12269968138818,0
2024-01-10 21:00:00,0.5053823045983362,67.34013432717107,92.05918891762653,41.253083919473966,0
2024-01-10 22:00:00,0.4854867826373377,73.59540006865161,95.85797382123316,50.918997966851165,0
2024-01-10 23:00:00,0.6087658552405804,76.98601711895856,110.92629157437516,53.491198527408045,0
2024-01-11 00:00:00,0.40189060076420247,67.36934093117804,98.55270633408038,50.22190268226988,0
2024-01-11 01:00:00,0.46540854230507994,67.34230866525053,104.26813752362814,64.61720875437273,0
2024-01-11 02:00:00,0.5441032787527814,67.44659756159547,118.13361631180081,40.524372096635226,0
2024-01-11 03:00:00,0.5728974862399789,64.10568452841223,82.60166254430901,53.49734751578266,0
2024-01-11 04:00:00,0.3533975212433945,67.53304601881247,112.50786991104201,50.95153522648127,0
2024-01-11 05:00:00,0.4874717222262553,64.69662897405115,104.11412195867173,54.317300040755,0
2024-01-11 06:00:00,0.4931905501653171,71.03474643938013,93.39869068091926,53.7225753753086,0
2024-01-11 07:00:00,0.44901757730287023,65.23790361134074,84.01941723287393,49.183396342811136,0
2024-01-11 08:00:00,0.6204590310576554,69.11388668784613,105.4668472223863,52.858948754778616,0
2024-01-11 09:00:00,0.6069160224599871,61.70598141778949,106.49432424345025,42.52322504088674,0
2024-01-11 10:00:00,0.3727260352542128,69.16298140234645,97.71240528287919,52.71079683110715,0
2024-01-11 11:00:00,0.5657281387326052,74.19206736594698,116.08091518865422,52.19252742795556,0
2024-01-11 12:00:00,0.7588436760645171,58.49045935667584,88.44309822572106,54.447038437843496,0
2024-01-11 13:00:00,0.5830612179050372,67.52057128139896,96.29110081413941,55.214896528115,0
2024-01-11 14:00:00,0.35431339095682635,77.95827124321613,90.85643288260886,52.00753634989141,0
2024-01-11 15:00:00,0.45037010995026966,65.13133918888238,106.92178976652228,51.41845908384451,0
2024-01-11 16:00:00,0.596845229420004,75.70163959230159,113.47127377615847,43.213737235699334,0
2024-01-11 17:00:00,0.48172789613762046,72.33788060598295,97.0073805449337,47.71914166839681,0
2024-01-11 18:00:00,0.5186147205818568,68.3661875259588,69.59673084320201,54.22624216002889,0
2024-01-11 19:00:00,0.5884938388144328,70.24944185606478,107.10911191277833,53.536500366471714,0
2024-01-11 20:00:00,0.38662851550553545,71.31538951255725,102.23816731016119,49.07856943965002,0
2024-01-11 21:00:00,0.5220676127289982,70.22749975431991,109.99875427964888,50.50022340771402,0
2024-01-11 22:00:00,0.15824424072601972,74.00267753329749,116.03185799291016,43.718069833670455,0
2024-01-11 23:00:00,0.4090696152011623,64.40629546895808,88.8574104561234,54.41943893064953,0
2024-01-12 00:00:00,0.4777128640520259,71.68487430898834,112.13472266983942,50.856998221923575,0
2024-01-12 01:00:00,0.4201693019410984,62.040793748280905,116.97483536913535,58.71709669267399,0
2024-01-12 02:00:00,0.7175089551637235,65.82975731560828,81.64574950210141,43.236456767053475,0
2024-01-12 03:00:00,0.33795997509319226,67.57236062678552,103.86536614187455,47.309396609693664,0
2024-01-12 04:00:00,0.4560071494190068,66.73236486877451,97.23028192878861,51.5906760336315,0
2024-01-12 05:00:00,0.48965801484233,76.71361553683408,98.50791848917012,54.82870365008545,0
2024-01-12 06:00:00,0.6318735934558561,76.94724050092405,105.54185456824735,49.35271372616913,0
2024-01-12 07:00:00,0.42692151120322197,70.5474605370058,94.20005692185508,46.7172565235887,0
2024-01-12 08:00:00,0.6343390383893858,65.48264135187787,94.4199879501032,52.24761858204011,0
2024-01-12 09:00:00,0.4710444724648926,68.35561113958858,100.71042510030972,53.76609507643119,0
2024-01-12 10:00:00,0.42010977204198297,76.38737510232343,91.37657796459382,44.181888565677795,0
2024-01-12 11:00:00,0.5616477647679138,73.04232686142437,84.24025339520627,57.57275545808864,0
2024-01-12 12:00:00,0.5818689355101059,80.46185099977498,111.3679464345306,57.24837752628704,0
2024-01-12 13:00:00,0.42718810638941623,70.71114462941861,88.39187767475822,48.801527335624904,0
2024-01-12 14:00:00,0.5403337546050933,70.3700534479355,101.8962600190289,49.58677401087579,0
2024-01-12 15:00:00,0.4812340683494649,69.35152337366132,102.71492019642783,51.0052097986496,0
2024-01-12 16:00:00,0.49564574035983266,70.35578093902986,86.88616722193495,45.12041868564439,0
2024-01-12 17:00:00,0.6042177635995457,67.99394718616068,92.78420121290436,49.68731092848276,0
2024-01-12 18:00:00,0.6872328579350877,74.95941816734059,114.11602766516735,40.05849390574416,1
2024-01-12 19:00:00,0.37555797339733393,73.45356866799541,92.86142318691769,56.455676617146224,0
2024-01-12 20:00:00,0.7462211803549437,65.25966617180424,95.3294394479194,39.48624289617676,0
2024-01-12 21:00:00,0.3801213364470899,61.254210398979595,102.22234540129507,57.33052652309569,0
2024-01-12 22:00:00,0.5378653884688164,58.99571123597661,111.84195261803204,49.23347469668347,0
2024-01-12 23:00:00,0.4975191477185648,69.96721658892248,94.10184924241779,48.2422938723702,0
2024-01-13 00:00:00,0.5274442430190045,66.44223024492801,89.79685973560117,46.19811522398821,0
2024-01-13 01:00:00,0.4199029754434031,58.05303702755983,121.51581740525282,48.531875891449594,0
